Item Type,Product Name,Product Type,Product Code/SKU,Brand Name,Product Description,Price,Category,Allow Purchases?,Product Visible?,Track Inventory,Product Condition,Show Product Condition?,Product Custom Fields,Product Image Path - 1,Product Image Path - 2,Product Image Path - 3,Product Image Path - 4,Product Image Path - 5,Product Image Path - 6,Product Image Path - 7,Product Image Path - 8,Product Image Path - 9,Product Image Path - 10,Product Image Path - 11,Product Image Path - 12
Product,132 - Top lever release trip (old type) - 12 - Non-Removable,P,132-12-Non-Removable,Perazzi,Top lever release trip (old type) - 12 - Non-Removable,24.37,Gauge/12; Trigger Type/Non-Removable,Y,Y,none,New,Y,Part Number=132,132-1.jpg,,,,,,,,,,,
Product,133 - Top lever lock trip (old type) - 12 - Non-Removable,P,133-12-Non-Removable,Perazzi,Top lever lock trip (old type) - 12 - Non-Removable,24.37,Gauge/12; Trigger Type/Non-Removable,Y,Y,none,New,Y,Part Number=133,133-1.jpg,,,,,,,,,,,
Product,134 - Top lever lock pin return spring - 12 - Non-Removable,P,134-12-Non-Removable,Perazzi,Top lever lock pin return spring - 12 - Non-Removable,8.97,Gauge/12; Trigger Type/Non-Removable,Y,Y,none,New,Y,Part Number=134,134-1.jpg,,,,,,,,,,,
Product,135 - Top lever stop plate release pin - 12 - Non-Removable,P,135-12-Non-Removable,Perazzi,Top lever stop plate release pin - 12 - Non-Removable,29.46,Gauge/12; Trigger Type/Non-Removable,Y,Y,none,New,Y,Part Number=135,135-1.jpg,,,,,,,,,,,
Product,136 - Top lever stop plate - 12 - Non-Removable,P,136-12-Non-Removable,Perazzi,Top lever stop plate - 12 - Non-Removable,50.89,Gauge/12; Trigger Type/Non-Removable,Y,Y,none,New,Y,Part Number=136,136-1.jpg,,,,,,,,,,,
Product,137 - Top lever stop plate rel. sp. plunger - 12 - Non-Removable,P,137-12-Non-Removable,Perazzi,Top lever stop plate rel. sp. plunger - 12 - Non-Removable,8.97,Gauge/12; Trigger Type/Non-Removable,Y,Y,none,New,Y,Part Number=137,137-1.jpg,,,,,,,,,,,
Product,159 - Right sear - 12 - Non-Removable,P,159-12-Non-Removable,Perazzi,Right sear - 12 - Non-Removable,137.66,Gauge/12; Trigger Type/Non-Removable,Y,Y,none,New,Y,Part Number=159,159-1.jpg,,,,,,,,,,,
Product,160 - Left sear - 12 - Non-Removable,P,160-12-Non-Removable,Perazzi,Left sear - 12 - Non-Removable,137.66,Gauge/12; Trigger Type/Non-Removable,Y,Y,none,New,Y,Part Number=160,160-1.jpg,,,,,,,,,,,
Product,164 - Cocking foot - 12 - Non-Removable,P,164-12-Non-Removable,Perazzi,Cocking foot - 12 - Non-Removable,70.97,Gauge/12; Trigger Type/Non-Removable,Y,Y,none,New,Y,Part Number=164,164-1.jpg,164-2.jpg,,,,,,,,,,
Product,167 - Connector spring - 12 - Non-Removable,P,167-12-Non-Removable,Perazzi,Connector spring - 12 - Non-Removable,8.97,Gauge/12; Trigger Type/Non-Removable,Y,Y,none,New,Y,Part Number=167,167-1.jpg,,,,,,,,,,,
Product,169 - Right sear spring - 12 - Non-Removable,P,169-12-Non-Removable,Perazzi,Right sear spring - 12 - Non-Removable,8.97,Gauge/12; Trigger Type/Non-Removable,Y,Y,none,New,Y,Part Number=169,169.jpg,,,,,,,,,,,
Product,176 - Trigger guard pin - 12 - Non-Removable,P,176-12-Non-Removable,Perazzi,Trigger guard pin - 12 - Non-Removable,12.72,Gauge/12; Trigger Type/Non-Removable,Y,Y,none,New,Y,Part Number=176,176-1.jpg,,,,,,,,,,,
Product,178 - Sear plunger - 12 - Non-Removable,P,178-12-Non-Removable,Perazzi,Sear plunger - 12 - Non-Removable,12.72,Gauge/12; Trigger Type/Non-Removable,Y,Y,none,New,Y,Part Number=178,178-1.jpg,,,,,,,,,,,
Product,200 - Barrels (see guns price list) - 12 - Non-Removable,P,200-12-Non-Removable,Perazzi,Barrels (see guns price list) - 12 - Non-Removable,,Gauge/12; Trigger Type/Non-Removable,Y,Y,none,New,Y,Part Number=200,,,,,,,,,,,,
Product,203 - Right ejector - 12 - Non-Removable,P,203-12-Non-Removable,Perazzi,Right ejector - 12 - Non-Removable,257.51,Gauge/12; Trigger Type/Non-Removable,Y,Y,none,New,Y,Part Number=203,203---old-style---3.jpg,203---old-style---4.jpg,203---old-style--5.jpg,203-1.jpg,203-3.jpg,203-4.jpg,203-5.jpg,203ns-2.jpg,203os-1.jpg,203os-2.jpg,,
Product,204 - Left ejector - 12 - Non-Removable,P,204-12-Non-Removable,Perazzi,Left ejector - 12 - Non-Removable,257.51,Gauge/12; Trigger Type/Non-Removable,Y,Y,none,New,Y,Part Number=204,204---new-style.jpg,204-2.jpg,204-3.jpg,204-4.jpg,204-5.jpg,,,,,,,
Product,205 - Ejector spring plunger - 12 - Non-Removable,P,205-12-Non-Removable,Perazzi,Ejector spring plunger - 12 - Non-Removable,12.72,Gauge/12; Trigger Type/Non-Removable,Y,Y,none,New,Y,Part Number=205,205-1.jpg,,,,,,,,,,,
Product,206 - Ejector spring - 12 - Non-Removable,P,206-12-Non-Removable,Perazzi,Ejector spring - 12 - Non-Removable,8.97,Gauge/12; Trigger Type/Non-Removable,Y,Y,none,New,Y,Part Number=206,206-1.jpg,,,,,,,,,,,
Product,207 - Ejector lock - 12 - Non-Removable,P,207-12-Non-Removable,Perazzi,Ejector lock - 12 - Non-Removable,23.57,Gauge/12; Trigger Type/Non-Removable,Y,Y,none,New,Y,Part Number=207,207-1.jpg,,,,,,,,,,,
Product,307 - Cocking bar cam - 12 - Non-Removable,P,307-12-Non-Removable,Perazzi,Cocking bar cam - 12 - Non-Removable,64.95,Gauge/12; Trigger Type/Non-Removable,Y,Y,none,New,Y,Part Number=307,,,,,,,,,,,,
Product,308 - Right ejector sear - 12 - Non-Removable,P,308-12-Non-Removable,Perazzi,Right ejector sear - 12 - Non-Removable,50.89,Gauge/12; Trigger Type/Non-Removable,Y,Y,none,New,Y,Part Number=308,,,,,,,,,,,,
Product,309 - Ejector sear spring - 12 - Non-Removable,P,309-12-Non-Removable,Perazzi,Ejector sear spring - 12 - Non-Removable,8.97,Gauge/12; Trigger Type/Non-Removable,Y,Y,none,New,Y,Part Number=309,,,,,,,,,,,,
Product,313 - Ejector sear plunger - 12 - Non-Removable,P,313-12-Non-Removable,Perazzi,Ejector sear plunger - 12 - Non-Removable,8.97,Gauge/12; Trigger Type/Non-Removable,Y,Y,none,New,Y,Part Number=313,,,,,,,,,,,,
Product,314 - Ejector sear pin - 12 - Non-Removable,P,314-12-Non-Removable,Perazzi,Ejector sear pin - 12 - Non-Removable,8.97,Gauge/12; Trigger Type/Non-Removable,Y,Y,none,New,Y,Part Number=314,,,,,,,,,,,,
Product,316 - Ejector trip - 12 - Non-Removable,P,316-12-Non-Removable,Perazzi,Ejector trip - 12 - Non-Removable,64.95,Gauge/12; Trigger Type/Non-Removable,Y,Y,none,New,Y,Part Number=316,,,,,,,,,,,,
Product,317 - Left ejector sear - 12 - Non-Removable,P,317-12-Non-Removable,Perazzi,Left ejector sear - 12 - Non-Removable,50.89,Gauge/12; Trigger Type/Non-Removable,Y,Y,none,New,Y,Part Number=317,,,,,,,,,,,,
Product,321 - Iron forend (see guns price list) - 12 - Non-Removable,P,321-12-Non-Removable,Perazzi,Iron forend (see guns price list) - 12 - Non-Removable,,Gauge/12; Trigger Type/Non-Removable,Y,Y,none,New,Y,Part Number=321,,,,,,,,,,,,
Product,322 - Catch bolt - 12 - Non-Removable,P,322-12-Non-Removable,Perazzi,Catch bolt - 12 - Non-Removable,50.89,Gauge/12; Trigger Type/Non-Removable,Y,Y,none,New,Y,Part Number=322,322-1.jpg,,,,,,,,,,,
Product,323 - Cocking bar lock screw - 12 - Non-Removable,P,323-12-Non-Removable,Perazzi,Cocking bar lock screw - 12 - Non-Removable,12.72,Gauge/12; Trigger Type/Non-Removable,Y,Y,none,New,Y,Part Number=323,,,,,,,,,,,,
Product,324 - Spring for catch bolt - 12 - Non-Removable,P,324-12-Non-Removable,Perazzi,Spring for catch bolt - 12 - Non-Removable,23.57,Gauge/12; Trigger Type/Non-Removable,Y,Y,none,New,Y,Part Number=324,324-1.jpg,324-2.jpg,324-3.jpg,,,,,,,,,
Product,326 - Latch plate - 12 - Non-Removable,P,326-12-Non-Removable,Perazzi,Latch plate - 12 - Non-Removable,162.70,Gauge/12; Trigger Type/Non-Removable,Y,Y,none,New,Y,Part Number=326,326-1.jpg,,,,,,,,,,,
Product,327 - Latch plate lever - 12 - Non-Removable,P,327-12-Non-Removable,Perazzi,Latch plate lever - 12 - Non-Removable,78.60,Gauge/12; Trigger Type/Non-Removable,Y,Y,none,New,Y,Part Number=327,327-1.jpg,,,,,,,,,,,
Product,328 - Lock screw for latch plate lev. sp. - 12 - Non-Removable,P,328-12-Non-Removable,Perazzi,Lock screw for latch plate lev. sp. - 12 - Non-Removable,8.97,Gauge/12; Trigger Type/Non-Removable,Y,Y,none,New,Y,Part Number=328,328-1.jpg,,,,,,,,,,,
Product,329 - Latch plate pin - 12 - Non-Removable,P,329-12-Non-Removable,Perazzi,Latch plate pin - 12 - Non-Removable,8.97,Gauge/12; Trigger Type/Non-Removable,Y,Y,none,New,Y,Part Number=329,329-1.jpg,,,,,,,,,,,
Product,330 - Return spring latch plate lever - 12 - Non-Removable,P,330-12-Non-Removable,Perazzi,Return spring latch plate lever - 12 - Non-Removable,29.46,Gauge/12; Trigger Type/Non-Removable,Y,Y,none,New,Y,Part Number=330,330-1.jpg,,,,,,,,,,,
Product,331 - Lock pin for latch pl.lever - 12 - Non-Removable,P,331-12-Non-Removable,Perazzi,Lock pin for latch pl.lever - 12 - Non-Removable,8.97,Gauge/12; Trigger Type/Non-Removable,Y,Y,none,New,Y,Part Number=331,331-1.jpg,,,,,,,,,,,
Product,352 - Stock bolt - 12 - Non-Removable,P,352-12-Non-Removable,Perazzi,Stock bolt - 12 - Non-Removable,23.57,Gauge/12; Trigger Type/Non-Removable,Y,Y,none,New,Y,Part Number=352,352-1.jpg,,,,,,,,,,,
Product,353 - Lockwasher - 12 - Non-Removable,P,353-12-Non-Removable,Perazzi,Lockwasher - 12 - Non-Removable,8.97,Gauge/12; Trigger Type/Non-Removable,Y,Y,none,New,Y,Part Number=353,353-1.jpg,,,,,,,,,,,
Product,354 - Plain washer - 12 - Non-Removable,P,354-12-Non-Removable,Perazzi,Plain washer - 12 - Non-Removable,8.97,Gauge/12; Trigger Type/Non-Removable,Y,Y,none,New,Y,Part Number=354,354-1.jpg,,,,,,,,,,,
Product,355 - Retainer guide - 12 - Non-Removable,P,355-12-Non-Removable,Perazzi,Retainer guide - 12 - Non-Removable,16.74,Gauge/12; Trigger Type/Non-Removable,Y,Y,none,New,Y,Part Number=355,355-1.jpg,,,,,,,,,,,
Product,356 - Recoil pad - 12 - Non-Removable,P,356-12-Non-Removable,Perazzi,Recoil pad - 12 - Non-Removable,55.00,Gauge/12; Trigger Type/Non-Removable,Y,Y,none,New,Y,Part Number=356,,,,,,,,,,,,
Product,357 - Forend (see guns price list) - 12 - Non-Removable,P,357-12-Non-Removable,Perazzi,Forend (see guns price list) - 12 - Non-Removable,,Gauge/12; Trigger Type/Non-Removable,Y,Y,none,New,Y,Part Number=357,,,,,,,,,,,,
Product,358 - Forend lock screw - 12 - Non-Removable,P,358-12-Non-Removable,Perazzi,Forend lock screw - 12 - Non-Removable,12.72,Gauge/12; Trigger Type/Non-Removable,Y,Y,none,New,Y,Part Number=358,358-1.jpg,,,,,,,,,,,
Product,359 - Forend lock bolt - 12 - Non-Removable,P,359-12-Non-Removable,Perazzi,Forend lock bolt - 12 - Non-Removable,31.47,Gauge/12; Trigger Type/Non-Removable,Y,Y,none,New,Y,Part Number=359,359-1.jpg,,,,,,,,,,,
Product,409 - Adjustable trigger retaining pin - 12 - Non-Removable,P,409-12-Non-Removable,Perazzi,Adjustable trigger retaining pin - 12 - Non-Removable,12.72,Gauge/12; Trigger Type/Non-Removable,Y,Y,none,New,Y,Part Number=409,409-1.jpg,,,,,,,,,,,
Product,411 - Adjustable trigger return spring - 12 - Non-Removable,P,411-12-Non-Removable,Perazzi,Adjustable trigger return spring - 12 - Non-Removable,8.84,Gauge/12; Trigger Type/Non-Removable,Y,Y,none,New,Y,Part Number=411,411-1.jpg,,,,,,,,,,,
Product,526 - Pivot for adjustable rib - 12 - Non-Removable,P,526-12-Non-Removable,Perazzi,Pivot for adjustable rib - 12 - Non-Removable,28.12,Gauge/12; Trigger Type/Non-Removable,Y,Y,none,New,Y,Part Number=526,,,,,,,,,,,,
Product,527 - Lock for adj. rib pivot - 12 - Non-Removable,P,527-12-Non-Removable,Perazzi,Lock for adj. rib pivot - 12 - Non-Removable,2.68,Gauge/12; Trigger Type/Non-Removable,Y,Y,none,New,Y,Part Number=527,527--big.jpg,527.jpg,,,,,,,,,,
Product,6104 - Action bolt - 12 - Non-Removable,P,6104-12-Non-Removable,Perazzi,Action bolt - 12 - Non-Removable,216.26,Gauge/12; Trigger Type/Non-Removable,Y,Y,none,New,Y,Part Number=6104,6104-1.jpg,,,,,,,,,,,
Product,6116 - Safety spring - 12 - Non-Removable,P,6116-12-Non-Removable,Perazzi,Safety spring - 12 - Non-Removable,35.49,Gauge/12; Trigger Type/Non-Removable,Y,Y,none,New,Y,Part Number=6116,6116-1.jpg,,,,,,,,,,,
Product,6120 - steel under safety - 12 - Non-Removable,P,6120-12-Non-Removable,Perazzi,steel under safety - 12 - Non-Removable,53.56,Gauge/12; Trigger Type/Non-Removable,Y,Y,none,New,Y,Part Number=6120,6120-1.jpg,,,,,,,,,,,
Product,6145 - Under safety - 12 - Non-Removable,P,6145-12-Non-Removable,Perazzi,Under safety - 12 - Non-Removable,8.03,Gauge/12; Trigger Type/Non-Removable,Y,Y,none,New,Y,Part Number=6145,6145-1.jpg,,,,,,,,,,,
Product,6155 - Trigger guard - 12 - Non-Removable,P,6155-12-Non-Removable,Perazzi,Trigger guard - 12 - Non-Removable,161.23,Gauge/12; Trigger Type/Non-Removable,Y,Y,none,New,Y,Part Number=6155,,,,,,,,,,,,
Product,6157 - Sear trip - 12 - Non-Removable,P,6157-12-Non-Removable,Perazzi,Sear trip - 12 - Non-Removable,97.75,Gauge/12; Trigger Type/Non-Removable,Y,Y,none,New,Y,Part Number=6157,6157-1.jpg,,,,,,,,,,,
Product,6158 - Connector block - 12 - Non-Removable,P,6158-12-Non-Removable,Perazzi,Connector block - 12 - Non-Removable,161.23,Gauge/12; Trigger Type/Non-Removable,Y,Y,none,New,Y,Part Number=6158,6158-1.jpg,,,,,,,,,,,
Product,6161 - Right hammer - 12 - Non-Removable,P,6161-12-Non-Removable,Perazzi,Right hammer - 12 - Non-Removable,216.26,Gauge/12; Trigger Type/Non-Removable,Y,Y,none,New,Y,Part Number=6161,6161-1.jpg,,,,,,,,,,,
Product,6162 - Left hammer - 12 - Non-Removable,P,6162-12-Non-Removable,Perazzi,Left hammer - 12 - Non-Removable,216.26,Gauge/12; Trigger Type/Non-Removable,Y,Y,none,New,Y,Part Number=6162,6162-1.jpg,,,,,,,,,,,
Product,6166 - Hammer spring - 12 - Non-Removable,P,6166-12-Non-Removable,Perazzi,Hammer spring - 12 - Non-Removable,8.84,Gauge/12; Trigger Type/Non-Removable,Y,Y,none,New,Y,Part Number=6166,,,,,,,,,,,,
Product,6170 - Connector block plunger - 12 - Non-Removable,P,6170-12-Non-Removable,Perazzi,Connector block plunger - 12 - Non-Removable,12.72,Gauge/12; Trigger Type/Non-Removable,Y,Y,none,New,Y,Part Number=6170,6170-1.jpg,,,,,,,,,,,
Product,6172 - Sear trip pivot pin - 12 - Non-Removable,P,6172-12-Non-Removable,Perazzi,Sear trip pivot pin - 12 - Non-Removable,12.72,Gauge/12; Trigger Type/Non-Removable,Y,Y,none,New,Y,Part Number=6172,6172-1.jpg,,,,,,,,,,,
Product,6175 - Trigger guard pin - 12 - Non-Removable,P,6175-12-Non-Removable,Perazzi,Trigger guard pin - 12 - Non-Removable,12.72,Gauge/12; Trigger Type/Non-Removable,Y,Y,none,New,Y,Part Number=6175,6175-1.jpg,,,,,,,,,,,
Product,6178 - Hammer pin - 12 - Non-Removable,P,6178-12-Non-Removable,Perazzi,Hammer pin - 12 - Non-Removable,16.74,Gauge/12; Trigger Type/Non-Removable,Y,Y,none,New,Y,Part Number=6178,6178-1.jpg,,,,,,,,,,,
Product,6187 - Sear trip pin - 12 - Non-Removable,P,6187-12-Non-Removable,Perazzi,Sear trip pin - 12 - Non-Removable,47.14,Gauge/12; Trigger Type/Non-Removable,Y,Y,none,New,Y,Part Number=6187,6187-1.jpg,,,,,,,,,,,
Product,6193 - Hammer spring plunger - 12 - Non-Removable,P,6193-12-Non-Removable,Perazzi,Hammer spring plunger - 12 - Non-Removable,29.46,Gauge/12; Trigger Type/Non-Removable,Y,Y,none,New,Y,Part Number=6193,6193-1.jpg,,,,,,,,,,,
Product,6351 - Stock (see guns price list) - 12 - Non-Removable,P,6351-12-Non-Removable,Perazzi,Stock (see guns price list) - 12 - Non-Removable,,Gauge/12; Trigger Type/Non-Removable,Y,Y,none,New,Y,Part Number=6351,,,,,,,,,,,,
Product,21105 - Safety - 12 - Non-Removable,P,21105-12-Non-Removable,Perazzi,Safety - 12 - Non-Removable,151.32,Gauge/12; Trigger Type/Non-Removable,Y,Y,none,New,Y,Part Number=21105,21105-1.jpg,,,,,,,,,,,
Product,21126 - Locking pin for sel. lever (optional) - 12 - Non-Removable,P,21126-12-Non-Removable,Perazzi,Locking pin for sel. lever (optional) - 12 - Non-Removable,26.25,Gauge/12; Trigger Type/Non-Removable,Y,Y,none,New,Y,Part Number=21126,21126-1.jpg,,,,,,,,,,,
Product,21137 - Lock bolt nut ret. screw - 12 - Non-Removable,P,21137-12-Non-Removable,Perazzi,Lock bolt nut ret. screw - 12 - Non-Removable,29.59,Gauge/12; Trigger Type/Non-Removable,Y,Y,none,New,Y,Part Number=21137,21137-1.jpg,,,,,,,,,,,
Product,21171 - Connector block pivot pin - 12 - Non-Removable,P,21171-12-Non-Removable,Perazzi,Connector block pivot pin - 12 - Non-Removable,12.72,Gauge/12; Trigger Type/Non-Removable,Y,Y,none,New,Y,Part Number=21171,21171-1.jpg,,,,,,,,,,,
Product,21186 - Pivot sear trip - coil spring file pin non rem. trigger group - 12 - Non-Removable,P,21186-12-Non-Removable,Perazzi,Pivot sear trip - coil spring file pin non rem. trigger group - 12 - Non-Removable,12.72,Gauge/12; Trigger Type/Non-Removable,Y,Y,none,New,Y,Part Number=21186,,,,,,,,,,,,
Product,21712 - Choke tube - 12 - Non-Removable,P,21712-12-Non-Removable,Perazzi,Choke tube - 12 - Non-Removable,140.40,Gauge/12; Trigger Type/Non-Removable,Y,Y,none,New,Y,Part Number=21712,,,,,,,,,,,,
Product,23156 - Trigger - 12 - Non-Removable,P,23156-12-Non-Removable,Perazzi,Trigger - 12 - Non-Removable,200.19,Gauge/12; Trigger Type/Non-Removable,Y,Y,none,New,Y,Part Number=23156,,,,,,,,,,,,
Product,23156 A - Anatomic trigger - 12 - Non-Removable,P,23156 A-12-Non-Removable,Perazzi,Anatomic trigger - 12 - Non-Removable,400.39,Gauge/12; Trigger Type/Non-Removable,Y,Y,none,New,Y,Part Number=23156 A,,,,,,,,,,,,
Product,23156 U - Backward trigger - 12 - Non-Removable,P,23156 U-12-Non-Removable,Perazzi,Backward trigger - 12 - Non-Removable,400.39,Gauge/12; Trigger Type/Non-Removable,Y,Y,none,New,Y,Part Number=23156 U,,,,,,,,,,,,
Product,23190 - Coil spring file - 12 - Non-Removable,P,23190-12-Non-Removable,Perazzi,Coil spring file - 12 - Non-Removable,182.79,Gauge/12; Trigger Type/Non-Removable,Y,Y,none,New,Y,Part Number=23190,23190-1.jpg,,,,,,,,,,,
Product,127 C - Pin to block pivot - 12 - Non-Removable,P,127 C-12-Non-Removable,Perazzi,Pin to block pivot - 12 - Non-Removable,2.81,Gauge/12; Trigger Type/Non-Removable,Y,Y,none,New,Y,Part Number=127 C,127c-1.jpg,,,,,,,,,,,
Product,128/12 - Lock pin for top lever and firing pin - 12 - Non-Removable,P,128/12-12-Non-Removable,Perazzi,Lock pin for top lever and firing pin - 12 - Non-Removable,12.72,Gauge/12; Trigger Type/Non-Removable,Y,Y,none,New,Y,Part Number=128/12,128-12-1.jpg,,,,,,,,,,,
Product,169/02 - Left sear spring - 12 - Non-Removable,P,169/02-12-Non-Removable,Perazzi,Left sear spring - 12 - Non-Removable,8.84,Gauge/12; Trigger Type/Non-Removable,Y,Y,none,New,Y,Part Number=169/02,169-02.jpg,,,,,,,,,,,
Product,175/03 - Hammer pin - 12 - Non-Removable,P,175/03-12-Non-Removable,Perazzi,Hammer pin - 12 - Non-Removable,9.37,Gauge/12; Trigger Type/Non-Removable,Y,Y,none,New,Y,Part Number=175/03,,,,,,,,,,,,
Product,212/03 - Front sight - 12 - Non-Removable,P,212/03-12-Non-Removable,Perazzi,Front sight - 12 - Non-Removable,23.57,Gauge/12; Trigger Type/Non-Removable,Y,Y,none,New,Y,Part Number=212/03,,,,,,,,,,,,
Product,212/06 - Middle sight - 12 - Non-Removable,P,212/06-12-Non-Removable,Perazzi,Middle sight - 12 - Non-Removable,23.57,Gauge/12; Trigger Type/Non-Removable,Y,Y,none,New,Y,Part Number=212/06,,,,,,,,,,,,
Product,524/05 - Adjustable rib tab 7x7 - 12 - Non-Removable,P,524/05-12-Non-Removable,Perazzi,Adjustable rib tab 7x7 - 12 - Non-Removable,41.11,Gauge/12; Trigger Type/Non-Removable,Y,Y,none,New,Y,Part Number=524/05,524-05-1.jpg,,,,,,,,,,,
Product,524/06 - Adjustable rib tab 11x11 - 12 - Non-Removable,P,524/06-12-Non-Removable,Perazzi,Adjustable rib tab 11x11 - 12 - Non-Removable,41.11,Gauge/12; Trigger Type/Non-Removable,Y,Y,none,New,Y,Part Number=524/06,524-06-1.jpg,,,,,,,,,,,
Product,525/1 - Spring for adj. rib tab - 12 - Non-Removable,P,525/1-12-Non-Removable,Perazzi,Spring for adj. rib tab - 12 - Non-Removable,9.64,Gauge/12; Trigger Type/Non-Removable,Y,Y,none,New,Y,Part Number=525/1,525-1.jpg,,,,,,,,,,,
Product,6226/01 - Choke wrench - 12 - Non-Removable,P,6226/01-12-Non-Removable,Perazzi,Choke wrench - 12 - Non-Removable,55.00,Gauge/12; Trigger Type/Non-Removable,Y,Y,none,New,Y,Part Number=6226/01,,,,,,,,,,,,
Product,111 - Locking piece top lever - 20 - Non-Removable,P,111-20-Non-Removable,Perazzi,Locking piece top lever - 20 - Non-Removable,84.36,Gauge/20; Trigger Type/Non-Removable,Y,Y,none,New,Y,Part Number=111,111-and-111r---2.jpg,111-and-111r.jpg,111.jpg,111r.jpg,,,,,,,,
Product,112 - Cocking bar - 20 - Non-Removable,P,112-20-Non-Removable,Perazzi,Cocking bar - 20 - Non-Removable,171.40,Gauge/20; Trigger Type/Non-Removable,Y,Y,none,New,Y,Part Number=112,112-1.jpg,112-2.jpg,,,,,,,,,,
Product,115 - Pivot - 20 - Non-Removable,P,115-20-Non-Removable,Perazzi,Pivot - 20 - Non-Removable,35.49,Gauge/20; Trigger Type/Non-Removable,Y,Y,none,New,Y,Part Number=115,,,,,,,,,,,,
Product,117 - Cocking bar spring - 20 - Non-Removable,P,117-20-Non-Removable,Perazzi,Cocking bar spring - 20 - Non-Removable,8.97,Gauge/20; Trigger Type/Non-Removable,Y,Y,none,New,Y,Part Number=117,117-1.jpg,,,,,,,,,,,
Product,118 - Firing pin return spring - 20 - Non-Removable,P,118-20-Non-Removable,Perazzi,Firing pin return spring - 20 - Non-Removable,8.97,Gauge/20; Trigger Type/Non-Removable,Y,Y,none,New,Y,Part Number=118,118-1.jpg,,,,,,,,,,,
Product,121 - Top lever return spring - 20 - Non-Removable,P,121-20-Non-Removable,Perazzi,Top lever return spring - 20 - Non-Removable,8.97,Gauge/20; Trigger Type/Non-Removable,Y,Y,none,New,Y,Part Number=121,121-1.jpg,121-2.jpg,121r---2.jpg,121r.jpg,,,,,,,,
Product,123 - Cocking bar screw check - 20 - Non-Removable,P,123-20-Non-Removable,Perazzi,Cocking bar screw check - 20 - Non-Removable,8.97,Gauge/20; Trigger Type/Non-Removable,Y,Y,none,New,Y,Part Number=123,123-1.jpg,,,,,,,,,,,
Product,126 - Safety botton pin - 20 - Non-Removable,P,126-20-Non-Removable,Perazzi,Safety botton pin - 20 - Non-Removable,8.97,Gauge/20; Trigger Type/Non-Removable,Y,Y,none,New,Y,Part Number=126,126-1.jpg,,,,,,,,,,,
Product,129 - Plunger trip - 20 - Non-Removable,P,129-20-Non-Removable,Perazzi,Plunger trip - 20 - Non-Removable,8.97,Gauge/20; Trigger Type/Non-Removable,Y,Y,none,New,Y,Part Number=129,129-1.jpg,,,,,,,,,,,
Product,134 - Top lever lock pin return spring - 20 - Non-Removable,P,134-20-Non-Removable,Perazzi,Top lever lock pin return spring - 20 - Non-Removable,8.97,Gauge/20; Trigger Type/Non-Removable,Y,Y,none,New,Y,Part Number=134,134-1.jpg,,,,,,,,,,,
Product,135 - Top lever stop plate release pin - 20 - Non-Removable,P,135-20-Non-Removable,Perazzi,Top lever stop plate release pin - 20 - Non-Removable,29.46,Gauge/20; Trigger Type/Non-Removable,Y,Y,none,New,Y,Part Number=135,135-1.jpg,,,,,,,,,,,
Product,137 - Top lever stop plate rel. sp.plunger - 20 - Non-Removable,P,137-20-Non-Removable,Perazzi,Top lever stop plate rel. sp.plunger - 20 - Non-Removable,8.97,Gauge/20; Trigger Type/Non-Removable,Y,Y,none,New,Y,Part Number=137,137-1.jpg,,,,,,,,,,,
Product,159 - Right sear - 20 - Non-Removable,P,159-20-Non-Removable,Perazzi,Right sear - 20 - Non-Removable,137.66,Gauge/20; Trigger Type/Non-Removable,Y,Y,none,New,Y,Part Number=159,159-1.jpg,,,,,,,,,,,
Product,160 - Left sear - 20 - Non-Removable,P,160-20-Non-Removable,Perazzi,Left sear - 20 - Non-Removable,137.66,Gauge/20; Trigger Type/Non-Removable,Y,Y,none,New,Y,Part Number=160,160-1.jpg,,,,,,,,,,,
Product,164 - Cocking foot - 20 - Non-Removable,P,164-20-Non-Removable,Perazzi,Cocking foot - 20 - Non-Removable,70.97,Gauge/20; Trigger Type/Non-Removable,Y,Y,none,New,Y,Part Number=164,164-1.jpg,164-2.jpg,,,,,,,,,,
Product,167 - Connector spring - 20 - Non-Removable,P,167-20-Non-Removable,Perazzi,Connector spring - 20 - Non-Removable,8.97,Gauge/20; Trigger Type/Non-Removable,Y,Y,none,New,Y,Part Number=167,167-1.jpg,,,,,,,,,,,
Product,169 - Right sear spring - 20 - Non-Removable,P,169-20-Non-Removable,Perazzi,Right sear spring - 20 - Non-Removable,8.97,Gauge/20; Trigger Type/Non-Removable,Y,Y,none,New,Y,Part Number=169,169.jpg,,,,,,,,,,,
Product,176 - Trigger guard pin - 20 - Non-Removable,P,176-20-Non-Removable,Perazzi,Trigger guard pin - 20 - Non-Removable,12.72,Gauge/20; Trigger Type/Non-Removable,Y,Y,none,New,Y,Part Number=176,176-1.jpg,,,,,,,,,,,
Product,178 - Sear plunger - 20 - Non-Removable,P,178-20-Non-Removable,Perazzi,Sear plunger - 20 - Non-Removable,12.72,Gauge/20; Trigger Type/Non-Removable,Y,Y,none,New,Y,Part Number=178,178-1.jpg,,,,,,,,,,,
Product,205 - Ejector spring plunger - 20 - Non-Removable,P,205-20-Non-Removable,Perazzi,Ejector spring plunger - 20 - Non-Removable,12.72,Gauge/20; Trigger Type/Non-Removable,Y,Y,none,New,Y,Part Number=205,205-1.jpg,,,,,,,,,,,
